year,month,forest,savannas,shrublands_grasslands,croplands,other,total_burned_area
2021,2,2833.4959999999996,7835.041,4550.764,9638.176,300.523,25158.0
2021,3,5538.195000000001,11119.319,4078.515,1373.815,85.863,22195.707
2021,4,8135.563999999999,5774.317999999999,5001.5470000000005,2940.8230000000003,171.727,22023.978999999996
2021,5,1953.394,1502.61,686.908,12342.874,536.6469999999999,17022.433
2021,6,622.51,150.261,64.398,23848.578999999998,858.6339999999999,25544.381999999998
2021,7,0.0,0.0,0.0,0.0,0.0,0.0
2021,8,0.0,42.932,42.932,42.932,128.796,257.592
2021,9,0.0,1846.0660000000003,150.261,6697.351000000001,343.45399999999995,9037.132
2021,10,407.852,1459.68,321.988,5130.342,150.261,7470.123
2021,11,150.261,815.703,558.114,6353.897,450.783,8328.758
2021,12,2039.259,1481.144,2447.109,2661.768,21.466,8650.746000000001
2022,1,1609.941,3477.4700000000003,2747.631,901.567,0.0,8736.609
2022,2,386.386,6203.635,3670.664,21015.083,42.932,31318.7
2022,3,558.113,3713.5950000000003,1867.531,407.852,21.466,6568.557000000001
2022,4,171.727,729.8399999999999,343.453,2060.724,1030.362,4336.106
2022,5,364.92,1502.6109999999999,493.715,24234.963000000003,1416.748,28012.957000000002
2022,6,0.0,214.659,42.932,39990.911,1051.828,41300.33
2022,7,0.0,0.0,0.0,0.0,0.0,0.0
2022,8,3863.8550000000005,2468.575,1781.667,3520.402,279.05699999999996,11913.556
2022,9,579.578,2683.234,643.977,9852.834,214.659,13974.282
2022,10,16271.127,21551.731,16163.796999999999,26488.879,1352.349,81827.883
2022,11,6010.4439999999995,3713.5950000000003,7856.509,3219.881,171.727,20972.156000000003
2022,12,1287.952,2747.631,1996.3249999999998,22345.967999999997,407.851,28785.726999999995
2023,1,5860.183,25222.394,18739.701,15262.231,150.26100000000002,65234.770000000004
2023,2,37973.121,82364.534,56047.38,23891.511,708.374,200984.92
2023,3,6482.691000000001,7813.576,4142.9130000000005,1996.326,493.714,20929.22
2023,4,23419.261000000002,25050.667,9960.162,4507.832,858.635,63796.557
2023,5,8178.494999999999,9595.243,5259.138,162303.424,5645.522999999999,190981.82299999997
2023,6,1137.691,300.522,321.988,12729.259,429.31699999999995,14918.776999999998
2023,7,0.0,171.727,171.727,1674.337,0.0,2017.791
2023,8,0.0,128.795,0.0,1459.679,21.466,1609.94
2023,9,21.466,1137.691,214.658,25823.439000000002,450.783,27648.037
2023,10,21.466,1953.395,837.1700000000001,27390.446,386.386,30588.862999999998
2023,11,880.1,944.499,858.634,1416.747,21.466,4121.446000000001
2023,12,1888.996,3456.004,3026.687,2683.233,42.932,11097.852
