basin,model,feature,value,abs_normalized
Mississippi / Missouri,Logistic Regression,rolling_autocorr_3,0.049301715202190524,0.1173022643357348
Mississippi / Missouri,Logistic Regression,rolling_variance_3,0.01822890245256593,0.043371544484241534
Mississippi / Missouri,Logistic Regression,rolling_skew_3,-0.08371733102727973,0.19918642695027083
Mississippi / Missouri,Logistic Regression,rolling_autocorr_6,-0.23609720849481663,0.5617398308803173
Mississippi / Missouri,Logistic Regression,rolling_variance_6,0.09014221273874247,0.21447297772752139
Mississippi / Missouri,Logistic Regression,rolling_skew_6,-0.23494455276801363,0.5589973476584043
Mississippi / Missouri,Logistic Regression,rolling_autocorr_12,-0.27717238072711503,0.6594688995561029
Mississippi / Missouri,Logistic Regression,rolling_variance_12,-0.32082287396246834,0.7633253612406472
Mississippi / Missouri,Logistic Regression,rolling_skew_12,0.33810197492217425,0.8044370682055444
Mississippi / Missouri,Logistic Regression,month_sin,0.2905911069568245,0.6913957192375468
Mississippi / Missouri,Logistic Regression,month_cos,-0.15858717648956716,0.3773222659809308
Mississippi / Missouri,Random Forest,anomaly_lag1,0.1813610945442047,1.0
Mississippi / Missouri,Random Forest,anomaly_lag2,0.036507057067920824,0.20129486514001294
Mississippi / Missouri,Random Forest,anomaly_lag3,0.08100223742410856,0.44663513763898893
Mississippi / Missouri,Random Forest,raw_lag1,0.035683909298541025,0.19675614214956932
Mississippi / Missouri,Random Forest,bar_state_lag1,0.16063282575552548,0.8857071918275893
Mississippi / Missouri,Random Forest,rolling_autocorr_3,0.003332215994622226,0.018373378276067012
Mississippi / Missouri,Random Forest,rolling_variance_3,0.05112935678800919,0.28192020409066837
Mississippi / Missouri,Random Forest,rolling_skew_3,0.03388550368883747,0.18683998226851384
Mississippi / Missouri,Random Forest,rolling_autocorr_6,0.07985946729457168,0.4403340611462115
Mississippi / Missouri,Random Forest,rolling_variance_6,0.04150335709750382,0.22884377270555042
Mississippi / Missouri,Random Forest,rolling_skew_6,0.0451227660198493,0.2488006930772638
