basin,model,feature,value,abs_normalized
Mississippi / Missouri,Logistic Regression,bar_state_lag1,-0.46279780859949804,0.859543114889879
Mississippi / Missouri,Logistic Regression,rolling_autocorr_3,-0.06071398003085075,0.11276259857626293
Mississippi / Missouri,Logistic Regression,rolling_variance_3,0.10590559512743447,0.19669588625662335
Mississippi / Missouri,Logistic Regression,rolling_skew_3,-0.12238794643940736,0.22730815650542813
Mississippi / Missouri,Logistic Regression,rolling_autocorr_6,-0.09482177926058073,0.17611018460023123
Mississippi / Missouri,Logistic Regression,rolling_variance_6,0.2590348177646964,0.481099067431152
Mississippi / Missouri,Logistic Regression,rolling_skew_6,-0.2987757177245076,0.5549088744467772
Mississippi / Missouri,Logistic Regression,rolling_autocorr_12,0.14471092927177173,0.26876808963568316
Mississippi / Missouri,Logistic Regression,rolling_variance_12,0.07695199506054866,0.14292106899014023
Mississippi / Missouri,Logistic Regression,rolling_skew_12,-0.15635470535940266,0.2903937917921593
Mississippi / Missouri,Logistic Regression,month_sin,-0.02826846823677681,0.052502338580501004
Mississippi / Missouri,Logistic Regression,month_cos,0.1408718022386777,0.26163777236285596
Mississippi / Missouri,Random Forest,anomaly_lag1,0.19727378003562163,1.0
Mississippi / Missouri,Random Forest,anomaly_lag2,0.045452833441743945,0.2304048385626136
Mississippi / Missouri,Random Forest,anomaly_lag3,0.053749230027613254,0.2724600806955074
Mississippi / Missouri,Random Forest,raw_lag1,0.061803025350294166,0.3132855534026591
Mississippi / Missouri,Random Forest,bar_state_lag1,0.13432238758712564,0.6808932619574234
Mississippi / Missouri,Random Forest,rolling_autocorr_3,0.003202989182473214,0.016236264048343635
Mississippi / Missouri,Random Forest,rolling_variance_3,0.05925721135757626,0.30038057438183735
Mississippi / Missouri,Random Forest,rolling_skew_3,0.09216971840025384,0.46721727734730284
Mississippi / Missouri,Random Forest,rolling_autocorr_6,0.03936600186090554,0.19955009659062264
Mississippi / Missouri,Random Forest,rolling_variance_6,0.06675524846874172,0.33838885459936824
Mississippi / Missouri,Random Forest,rolling_skew_6,0.05150163521448795,0.2610668037343246
Mississippi / Missouri,Random Forest,rolling_autocorr_12,0.0524376866426274,0.2658117395690332
Mississippi / Missouri,Random Forest,rolling_variance_12,0.05620395022113788,0.28490329637820677
Mississippi / Missouri,Random Forest,rolling_skew_12,0.054378825069833,0.2756515592696295
Mississippi / Missouri,Random Forest,month_sin,0.013496346325860893,0.06841429369591776
Mississippi / Missouri,Random Forest,month_cos,0.018629130813703633,0.09443287805576484
Mississippi / Missouri,Gradient Boosting,anomaly_lag1,0.3545716757422874,1.0
Mississippi / Missouri,Gradient Boosting,anomaly_lag2,0.02671933739802474,0.07535666051747772
Mississippi / Missouri,Gradient Boosting,anomaly_lag3,0.06657874774286807,0.18777232446299338
Mississippi / Missouri,Gradient Boosting,raw_lag1,0.019382679759794325,0.05466505388287755
Mississippi / Missouri,Gradient Boosting,bar_state_lag1,0.0,0.0
Mississippi / Missouri,Gradient Boosting,rolling_autocorr_3,0.0,0.0
Mississippi / Missouri,Gradient Boosting,rolling_variance_3,0.04527497658756996,0.12768920837454903
Mississippi / Missouri,Gradient Boosting,rolling_skew_3,0.09802653812033821,0.2764646609606421
Mississippi / Missouri,Gradient Boosting,rolling_autocorr_6,0.07149603750653125,0.20164057762610618
Mississippi / Missouri,Gradient Boosting,rolling_variance_6,0.05174672394985866,0.14594150489186178
Mississippi / Missouri,Gradient Boosting,rolling_skew_6,0.044152826225358745,0.12452440295160591
Mississippi / Missouri,Gradient Boosting,rolling_autocorr_12,0.05731550136298211,0.16164715143417327
Mississippi / Missouri,Gradient Boosting,rolling_variance_12,0.06465555915862917,0.18234834754714768
Mississippi / Missouri,Gradient Boosting,rolling_skew_12,0.06041778517727322,0.17039653562510323
Mississippi / Missouri,Gradient Boosting,month_sin,0.02156384341860352,0.06081659899499904
Mississippi / Missouri,Gradient Boosting,month_cos,0.018097767849880673,0.05104121137706058
Murray,Logistic Regression,anomaly_lag1,-0.3672001944371609,0.5114729731678098
Murray,Logistic Regression,anomaly_lag2,0.26665948045020343,0.37142986130033034
Murray,Logistic Regression,anomaly_lag3,-0.045206143831751935,0.06296761587100586
Murray,Logistic Regression,raw_lag1,0.6662325519437592,0.927994999256914
Murray,Logistic Regression,bar_state_lag1,-0.08562032714272544,0.1192605122511299
Murray,Logistic Regression,rolling_autocorr_3,0.16594648603922058,0.23114678011358092
Murray,Logistic Regression,rolling_variance_3,-0.5820051824019231,0.8106747369741035
Murray,Logistic Regression,rolling_skew_3,-0.03196861970533663,0.044529074920078036
Murray,Logistic Regression,rolling_autocorr_6,-0.23386504860914836,0.3257505130559656
Murray,Logistic Regression,rolling_variance_6,0.48062141133078184,0.6694573313019636
Murray,Logistic Regression,rolling_skew_6,0.0042147113507128055,0.005870669401189824
Murray,Logistic Regression,rolling_autocorr_12,0.1824652311862667,0.25415573223658117
Murray,Logistic Regression,rolling_variance_12,-0.7179268772754601,1.0
Murray,Logistic Regression,rolling_skew_12,0.12775349239342876,0.17794777774340276
Murray,Logistic Regression,month_sin,0.2310242691656835,0.3217935927436273
Murray,Logistic Regression,month_cos,0.08246690686740828,0.11486811467537061
Murray,Random Forest,anomaly_lag1,0.16032326255657328,1.0
Murray,Random Forest,anomaly_lag2,0.09101341195866114,0.5676868753001157
Murray,Random Forest,anomaly_lag3,0.050262044884064196,0.31350437910610895
Murray,Random Forest,raw_lag1,0.08558951331964378,0.5338558606829861
Murray,Random Forest,bar_state_lag1,0.08620862524883884,0.537717508202644
Murray,Random Forest,rolling_autocorr_3,0.006299968506186915,0.0392954110696434
Murray,Random Forest,rolling_variance_3,0.058146931578650404,0.36268555574168215
Murray,Random Forest,rolling_skew_3,0.065233284188504,0.406885957460385
Murray,Random Forest,rolling_autocorr_6,0.04128872024914339,0.25753418181952126
Murray,Random Forest,rolling_variance_6,0.05679074862306848,0.3542265028634177
Murray,Random Forest,rolling_skew_6,0.03959019216177783,0.2469397860950318
Murray,Random Forest,rolling_autocorr_12,0.05157954209900829,0.3217221336224206
Murray,Random Forest,rolling_variance_12,0.09456812575356409,0.5898590400765692
Murray,Random Forest,rolling_skew_12,0.045677838223612544,0.2849108575712411
Murray,Random Forest,month_sin,0.048007986571548374,0.29944492025670816
Murray,Random Forest,month_cos,0.019419804077154434,0.12112904744750792
Murray,Gradient Boosting,anomaly_lag1,0.28337856586773696,1.0
Murray,Gradient Boosting,anomaly_lag2,0.11747929985517669,0.4145666398425085
Murray,Gradient Boosting,anomaly_lag3,0.040248683354541986,0.1420315020343758
Murray,Gradient Boosting,raw_lag1,0.03379988108512911,0.11927465643574729
Murray,Gradient Boosting,bar_state_lag1,0.0,0.0
Murray,Gradient Boosting,rolling_autocorr_3,0.0,0.0
Murray,Gradient Boosting,rolling_variance_3,0.04594740902373246,0.1621414410191411
Murray,Gradient Boosting,rolling_skew_3,0.0637470409911225,0.2249536438859513
Murray,Gradient Boosting,rolling_autocorr_6,0.042628936709423165,0.1504310552877864
Murray,Gradient Boosting,rolling_variance_6,0.09605074046716945,0.33894850223781503
Murray,Gradient Boosting,rolling_skew_6,0.029439968761405522,0.10388918678890563
Murray,Gradient Boosting,rolling_autocorr_12,0.06817925441781439,0.24059425316463812
Murray,Gradient Boosting,rolling_variance_12,0.08918696622951074,0.31472728347117657
Murray,Gradient Boosting,rolling_skew_12,0.04186898064431046,0.1477492855400088
Murray,Gradient Boosting,month_sin,0.04273892492831739,0.15081918703853275
Murray,Gradient Boosting,month_cos,0.005305347664609296,0.018721767640977806
Nile,Logistic Regression,anomaly_lag1,0.9040045043190679,0.9780026487333343
Nile,Logistic Regression,anomaly_lag2,0.07445754590221114,0.0805523388021136
Nile,Logistic Regression,anomaly_lag3,-0.060190698632833974,0.06511766524477909
Nile,Logistic Regression,raw_lag1,-0.9243374805680684,1.0
Nile,Logistic Regression,bar_state_lag1,-0.7341600045912882,0.7942553667088094
Nile,Logistic Regression,rolling_autocorr_3,-0.3078332777407129,0.3330312620792228
Nile,Logistic Regression,rolling_variance_3,-0.05862611811793723,0.06342501451083372
Nile,Logistic Regression,rolling_skew_3,0.07608444079643095,0.0823124047178871
Nile,Logistic Regression,rolling_autocorr_6,-0.34088709854952226,0.36879073467844653
Nile,Logistic Regression,rolling_variance_6,0.20926146152583885,0.22639075654190005
Nile,Logistic Regression,rolling_skew_6,-0.006227685866143517,0.006737458987724028
Nile,Logistic Regression,rolling_autocorr_12,0.08590451056642139,0.09293630559438876
Nile,Logistic Regression,rolling_variance_12,0.029800726053659746,0.03224009269357461
Nile,Logistic Regression,rolling_skew_12,0.1926360039005653,0.2084044063453722
Nile,Logistic Regression,month_sin,-0.4782937185410446,0.5174449036158314
Nile,Logistic Regression,month_cos,-0.5662123675500434,0.6125602168615594
Nile,Random Forest,anomaly_lag1,0.17918125953165162,1.0
Nile,Random Forest,anomaly_lag2,0.0765865135339463,0.4274247972925852
Nile,Random Forest,anomaly_lag3,0.03468093229022775,0.19355222962980403
Nile,Random Forest,raw_lag1,0.11115692364551051,0.6203602091873626
Nile,Random Forest,bar_state_lag1,0.13252565131299152,0.7396178130424483
Nile,Random Forest,rolling_autocorr_3,0.0036584753953607546,0.020417734560653093
Nile,Random Forest,rolling_variance_3,0.04322366536567446,0.24122871710274577
Nile,Random Forest,rolling_skew_3,0.05165447980614349,0.28828059330065675
Nile,Random Forest,rolling_autocorr_6,0.03365892127438887,0.18784844666438547
Nile,Random Forest,rolling_variance_6,0.060663998109513145,0.33856218149196066
Nile,Random Forest,rolling_skew_6,0.04507461735038429,0.25155877053326575
Nile,Random Forest,rolling_autocorr_12,0.05696099878070692,0.3178959614950413
Nile,Random Forest,rolling_variance_12,0.05511017850984418,0.307566643151703
Nile,Random Forest,rolling_skew_12,0.06277994430455097,0.350371151919831
Nile,Random Forest,month_sin,0.030982371521014705,0.172910780971164
Nile,Random Forest,month_cos,0.02210106926809061,0.12334475896563585
Nile,Gradient Boosting,anomaly_lag1,0.2570412897857189,1.0
Nile,Gradient Boosting,anomaly_lag2,0.07534794151650727,0.29313555646768147
Nile,Gradient Boosting,anomaly_lag3,0.01923950568712922,0.07484986440570747
Nile,Gradient Boosting,raw_lag1,0.09088237172741102,0.3535711005931173
Nile,Gradient Boosting,bar_state_lag1,0.09222420428786098,0.35879140026391554
Nile,Gradient Boosting,rolling_autocorr_3,0.006072055417283521,0.023622879508367927
Nile,Gradient Boosting,rolling_variance_3,0.035514018337035304,0.13816464415752575
Nile,Gradient Boosting,rolling_skew_3,0.1024844391523899,0.39870808008248604
Nile,Gradient Boosting,rolling_autocorr_6,0.021927164942137114,0.08530600262866943
Nile,Gradient Boosting,rolling_variance_6,0.04037306600385356,0.15706840732673866
Nile,Gradient Boosting,rolling_skew_6,0.046023088121522907,0.17904939770528622
Nile,Gradient Boosting,rolling_autocorr_12,0.05894129788937202,0.2293067309867147
Nile,Gradient Boosting,rolling_variance_12,0.058307347857837165,0.22684039558953653
Nile,Gradient Boosting,rolling_skew_12,0.08354821454725157,0.32503810814558665
Nile,Gradient Boosting,month_sin,0.003371364061550219,0.013116040867833875
Nile,Gradient Boosting,month_cos,0.008702630665139178,0.03385693665167211
Yangtze Basin,Logistic Regression,anomaly_lag1,-0.3873629988549983,1.0
Yangtze Basin,Logistic Regression,anomaly_lag2,0.011439897614292793,0.029532757770122212
Yangtze Basin,Logistic Regression,anomaly_lag3,-0.13636759930344122,0.3520408498140726
Yangtze Basin,Logistic Regression,raw_lag1,-0.05625387670476739,0.14522263838065988
Yangtze Basin,Logistic Regression,bar_state_lag1,0.279292211134251,0.7210090069516385
Yangtze Basin,Logistic Regression,rolling_autocorr_3,0.2605241588200031,0.6725581937099914
Yangtze Basin,Logistic Regression,rolling_variance_3,0.12460164472051295,0.3216663571090204
Yangtze Basin,Logistic Regression,rolling_skew_3,0.07814099840378655,0.20172550975380354
Yangtze Basin,Logistic Regression,rolling_autocorr_6,-0.15342948749350788,0.39608710162568
Yangtze Basin,Logistic Regression,rolling_variance_6,0.304014090310175,0.7848299688117003
Yangtze Basin,Logistic Regression,rolling_skew_6,0.1475853670656948,0.3810001665154923
Yangtze Basin,Logistic Regression,rolling_autocorr_12,0.08847551501562814,0.22840466249267966
Yangtze Basin,Logistic Regression,rolling_variance_12,-0.37241874005932823,0.9614205310268569
Yangtze Basin,Logistic Regression,rolling_skew_12,-0.0040581280416130475,0.010476292401722468
Yangtze Basin,Logistic Regression,month_sin,-0.3814679691357043,0.9847816396075024
Yangtze Basin,Logistic Regression,month_cos,-0.22883175195747504,0.5907424112108697
Yangtze Basin,Random Forest,anomaly_lag1,0.17520477821362632,1.0
Yangtze Basin,Random Forest,anomaly_lag2,0.052251601206303414,0.2982315992694748
Yangtze Basin,Random Forest,anomaly_lag3,0.0609427791016129,0.3478374261420295
Yangtze Basin,Random Forest,raw_lag1,0.09274355785136196,0.529343770169785
Yangtze Basin,Random Forest,bar_state_lag1,0.11663663886477686,0.6657160840816931
Yangtze Basin,Random Forest,rolling_autocorr_3,0.00837262501881143,0.04778765227853963
Yangtze Basin,Random Forest,rolling_variance_3,0.10288799731060327,0.5872442427634733
Yangtze Basin,Random Forest,rolling_skew_3,0.04466108218711788,0.2549079005862662
Yangtze Basin,Random Forest,rolling_autocorr_6,0.03895561255844641,0.22234332279995253
Yangtze Basin,Random Forest,rolling_variance_6,0.05634351692788278,0.3215866456517722
Yangtze Basin,Random Forest,rolling_skew_6,0.041212723931934106,0.23522602723587616
Yangtze Basin,Random Forest,rolling_autocorr_12,0.03162871450766291,0.18052426897340762
Yangtze Basin,Random Forest,rolling_variance_12,0.08903039828599374,0.5081505150358366
Yangtze Basin,Random Forest,rolling_skew_12,0.04112673058325535,0.2347352110061161
Yangtze Basin,Random Forest,month_sin,0.03109215302689032,0.17746178696667628
Yangtze Basin,Random Forest,month_cos,0.016909090423720338,0.09651044107429062
Yangtze Basin,Gradient Boosting,anomaly_lag1,0.32184834277147617,1.0
Yangtze Basin,Gradient Boosting,anomaly_lag2,0.056571689609287094,0.1757712627075884
Yangtze Basin,Gradient Boosting,anomaly_lag3,0.05194769406924938,0.16140426146650722
Yangtze Basin,Gradient Boosting,raw_lag1,0.06660777449703985,0.2069539147645503
Yangtze Basin,Gradient Boosting,bar_state_lag1,0.02128545413368375,0.06613504345056449
Yangtze Basin,Gradient Boosting,rolling_autocorr_3,0.013842820692121218,0.043010383626396725
Yangtze Basin,Gradient Boosting,rolling_variance_3,0.08074034047833432,0.2508645524878867
Yangtze Basin,Gradient Boosting,rolling_skew_3,0.07319411141649898,0.22741801553556365
Yangtze Basin,Gradient Boosting,rolling_autocorr_6,0.05529165024671801,0.17179411200503542
Yangtze Basin,Gradient Boosting,rolling_variance_6,0.05084161590503563,0.15796761750342456
Yangtze Basin,Gradient Boosting,rolling_skew_6,0.0394525468683025,0.12258117139448879
Yangtze Basin,Gradient Boosting,rolling_autocorr_12,0.025182992052868152,0.07824490204303763
Yangtze Basin,Gradient Boosting,rolling_variance_12,0.09887690061303006,0.3072158140122418
Yangtze Basin,Gradient Boosting,rolling_skew_12,0.030060894121894846,0.09340080443800562
Yangtze Basin,Gradient Boosting,month_sin,0.01084816597488211,0.033705831390856957
Yangtze Basin,Gradient Boosting,month_cos,0.003407006549578053,0.0105857514139731
